0,neg,neu,pos
\u0639\u0644\u0649,0.00575,0.10867,0.052167
\u0444\u043e\u0442\u043e,0,0,0
\u0442\u0435\u043f\u0435\u0440\u044c,0,0.26833,0.065
\u043d\u0443,0,0.33333,0
\u043b\u044e\u0431\u043b\u044e,0,0.28467,0.048667
\u043b\u044e\u0431\u0438\u043c\u044b\u0439,0,0.12583,0.040833
\u043a\u0442\u043e,0.026333,0.14033,0
\u0432\u0435\u0447\u0435\u0440,0,0.16667,0
\u00b7,0,0,0
Noooo,0,0.16667,0
@yediguzeladamtv,0,0,0
@starbucks,0,0.26783,0.0655
@kellykaye69,0,0,0
@barackobama,0,0.26516,0.068167
@ambercarrington,0,0,0
@abracco,0,0,0
@9gag,0,0,0
90,0,0.285,0.048333
60,0,0.12817,0.0385
28,0.011584,0.14233,0.01275
26,0.0245,0.1135,0.028667
#yeg,1,0,0
#wrong,1,0,0
#wise,0,0,0
#wings,0,0,1
#wicked,1,0,0
#whyme,1,0,0
#whitby,0,0,0
#wcw,0,0,0
#was,0,0,0
#voyage,0,0,0
#visit,0,0,1
#vine,0,0,0
#victoriassecret,0,0,1
#verysad,0,0,1
#unwell,0,0.16667,0
#umbrella,0,0,0
#trickortreat,0,0,1
#trex,0,0,0
#tradition,0,0,1
#toddler,0,0,1
#tips,0,0,1
#thought,0,0,1
#thewanted,0,0,0
#thestruggle,0,0,0
#thankyoulord,0,0,1
#tequiero,0,0,1
#tall,0,0,0
#table,0,0.16667,0
#swollen,1,0,0
#sweetheart,0,0,1
#sunbathing,0,0,1
#subway,1,0,0
#strawberries,0,0,1
#store,1,0,0
#spa,0,0,1
#songs,0,0,1
#songkran,0,0,0
#solo,0,0.16667,0
#snapseed,0,0,1
#siri,0,0,1
#septum,0,0,1
#science,0,0,1
#saudade,0,0.16667,0
#satnite,0,0,1
#sandwich,0,0,1
#runners,1,0,0
#ruined,0,0,1
#rottweiler,0,0,0
#robinwilliams,0,0,0
#rico,0,0,0
#ribbon,0,0,1
#rejected,0,0,0
#racism,0,0,0
#racing,0,0,0
#quiet,0,0,1
#psychology,0,0,1
#ps3,0,0,1
#protein,0,0,1
#pro,0,0,1
#primo,1,0,0
#prayforlea,0,0,0
#prayersfornewtown,0,0,0
#pr,0,0,1
#poverty,1,0,0
#poser,0,0,1
#poop,0,0,1
#poolparty,0,0,0
#polo,0,0,1
#pinup,1,0,0
#pills,1,0,0
#phrase,0,0,0
#person,0,0,0
#peach,0,0.16667,0
#pasta,0,0,0
#pants,0,0,1
#oneyear,1,0,0
#onelove,0,0,0
#oklahoma,0,0,0
#novel,0,0,0
#normal,0,0,1
#nj,0,0.16667,0
#niver,0,0.16667,0
#nintendo,0,0,1
#next,0,0.16667,0
#nascar,0,0,1
#myson,0,0,1
#myhouse,0,0,1
#myday,0,0,1
#muchlove,0,0,1
#movienight,0,0,1
#mother's,0,0,1
#morocco,0,0,0
#momma,0,0,1
#metro,0,0,1
#meet,0,0,0
#meditation,0,0,0
#math,1,0,0
#market,0,0,1
#manchester,0,0.16667,0
#mallorca,1,0,0
#magazine,0,0,0
#macbookpro,0,0,1
#lunchtime,0,0,1
#louis,0,0.33333,0
#losing,0,0.16667,0
#longboard,0,0,0
#lml,0,0.16667,0
#littlethings,0,0,1
#lip,0,0,0
#line,0,0,1
#likeforlikes,0,0,1
#leafs,0,0,0
#lateupload,0,0,0
#lana,0,0,0
#lakers,0,0,0
#kinda,0,0,1
#jo,0,0,1
#jazz,0,0.16667,0
#irish,0,0,0
#internet,0,0.16667,0
#instgram,0,0.16667,0
#instaworld,0,0,0
#instamusic,0,0,1
#instagrammer,0,0,1
#instagirls,0,0,1
#instafriend,0,0,1
#independent,0,0,0
#igsg,0,0,1
#hurting,0,0,1
#hours,0,0,0
#homo,0,0,1
#hometime,0,0,1
#homecoming,0,0,1
#homealone,0,0,1
#highlights,0,0,1
#headphones,0,0,1
#happymonday,0,0,1
#happymoments,0,0,1
#hanukkah,0,0,1
#halo,1,0,0
#halamadrid,0,0,1
#grownup,0,0,1
#grow,0,0,0
#graduate,0,0,1
#gonna,0,0,1
#goaway,0,0,0
#gm,0,0,0
#gleek,0,0,0
#girlsnight,0,0,1
#getwellsoon,1,0,0
#gathering,0,0,0
#gameofthrones,0,0,0
#futbol,0,0,1
#fuckyeah,1,0,0
#fucking,1,0,0
#fuckedup,1,0,0
#fruits,0,0.16667,0
#frog,0,0,1
#freezing,0,0,0
#freak,0,0,0
#four,0,0,1
#foot,0,0,1
#foodgasm,0,0,1
#florence,0,0,1
#floor,0,0,1
#finished,0,0,1
#finger,1,0,0
#finale,0,0,0
#filter,0,0,0
#fighting,1,0,0
#feliznavidad,0,0,0
#fave,0,0,1
#fambam,0,0,0
#failed,0,0.16667,0
#eyeliner,0,0,0
#eyebrows,1,0,0
#endofanera,0,0,1
#el,0,0,0
#easy,0,0,0
#drug,0,0,1
#drawings,1,0,0
#drake,0,0,1
#double,0,0,0
#dogstagram,1,0,0
#doggie,1,0,0
#directioners,0,0.16667,0
#digital,0,0.33333,0
#died,0,0,0
#detroit,1,0,0
#denmark,0,0.16667,0
#dedication,1,0,0
#decorations,0,0,1
#day2,0,0,0
#dallas,0,0,1
#dachshund,0,0,1
#cutest,0,0,1
#cutebaby,0,0,1
#cu,0,0,1
#creativity,0,0,1
#congratulations,0,0,1
#congratulation,0,0,1
#competition,1,0,0
#coming,0,0,0
#comics,0,0,1
#coffe,0,0,1
#coconut,0,0,1
#close,0,0,1
#cleaneating,0,0,1
#christmastime,0,0,1
#chilly,0,0,0
#cheesecake,0,0,1
#cheerup,0,0,1
#cheap,0,0,1
#chat,0,0,1
#character,0,0.33333,0
#ceremony,0,0,0
#centralpark,0,0,1
#cena,1,0,0
#cebu,0,0,1
#casino,0,0,1
#cansado,0,0,0
#candycrush,0,0,0
#cage,0,0,1
#busted,0,0,1
#burrito,0,0,1
#british,1,0,0
#bostonmarathon,0,0,0
#bogota,0,0.16667,0
#bob,0,0,0
#blurry,0,0,1
#birthdayparty,0,0.16667,0
#birmingham,0,0,0
#bigsmile,0,0,1
#biggirl,0,0,0
#bigeyes,0,0,1
#beloved,0,0,0
#been,0,0,1
#bebe,0,0,0
#beatles,0,0,1
#beanie,1,0,0
#bbf,0,0,1
#barranquilla,0,0,0
#bags,0,0,0
#backhome,0,0,0
#awareness,0,0,0
#asianboy,0,0,1
#arizona,0,0.16667,0
#aloha,0,0,0
#allstar,0,0,1
#alhamdulillah,0,0,1
#adventures,0,0,1
#adopt,0,0,1
#acrylic,0,0.16667,0
#about,0,0,0
#\uc288\uac00\uc0dd\uc77c\u314a\u314b,0,0,0
#\u043c\u043e\u0441\u043a\u0432\u0430,0,0,1
#4thofjuly,0,0,0
#2011,0,0,1
#16,0,0,0
##realmadrid,0,0,0
zone,0.016417,0.13942,0.010833
zayn,0.05075,0.2585,0.024083
younger,0,0.16667,0
yey,0,0,0
ye,0,0,0
yan,0,0.27233,0.061
xo,0,0.12559,0.041084
written,0.059417,0.26525,0.0086667
woop,0.043667,0.123,0
wisdom,0.017667,0.1215,0.0275
whoever,0,0.27033,0.063
whilst,0.061083,0.26358,0.0086665
whats,0,0.11117,0.0555
wendy,0,0.10533,0.061333
wars,0,0.16667,0
vita,0,0,0
verdad,0,0.080833,0.085833
veo,0,0,0
venha,0.041167,0.076667,0.048833
vedic,0,0,0
vas,0,0.125,0.041667
vanilla,0,0.30458,0.02875
vandaag,0.02425,0.26683,0.04225
vale,0,0,0
uh,0,0,0
twins,0,0.21194,0.12139
tummy,0,0.16667,0
trending,0,0,0
traffic,0,0,0
tr\u00e8s,0,0,0
tp,0,0.16667,0
toronto,0.030167,0.091167,0.045333
tornado,0.024834,0.11633,0.0255
tight,0.012833,0.16575,0.15475
thomas,0,0.24475,0.088583
thinks,0,0.2165,0.11683
theres,0.034417,0.28083,0.018083
ten,0.04625,0.12041,0
temple,0,0,0
tape,0,0,0
tao,0,0.16667,0
taller,0.033667,0.24967,0.05
talked,0.010833,0.11178,0.044056
sya,0,0,0
swiss,0.015834,0.28783,0.029666
supporting,0,0.10633,0.060335
sundays,0,0.16667,0
sub,0,0.089665,0.077
stock,0.014916,0.15175,0
sticker,0,0,0
sporting,0.025333,0.11779,0.023583
spoon,0,0.13,0.036666
speechless,0.013166,0.1535,0
sore,0,0,0
snowing,0,0,0
snapchat,0,0.10883,0.057833
smoking,0.021,0.13483,0.010833
smoke,0,0.16667,0
smdh,0,0.256,0.077333
sma,0,0.127,0.039667
skies,0.025,0.12117,0.0205
siri,0,0,0
signed,0.03425,0.29908,0
shock,0,0,0
shave,0.041584,0.12509,0
shared,0,0,0
sentir,0,0.16667,0
seguimos,0,0,0
seasonal,0.079,0.087665,0
sayang,0,0.16667,0
sarap,0,0.090165,0.0765
santo,0,0,0
sales,0,0.12117,0.0455
s\u00faper,0,0.16667,0
role,0.023667,0.12183,0.021333
robert,0,0.124,0.042667
rides,0,0,0
rich,0,0,0
return,0,0.096667,0.07
response,0,0.16667,0
replaced,0.017833,0.14883,0
reminded,0,0.27183,0.0615
recuerdos,0,0,0
receive,0,0,0
realised,0,0,0
raya,0,0,0
rakshabandhan,0,0,0
rakhi,0,0,0
rained,0,0.16667,0
rachel,0,0,0
quieres,0,0,0
questo,0,0.27375,0.059583
purnima,0,0,0
pups,0.0085835,0.2715,0.05325
primos,0,0,0
primo,0,0,0
primera,0,0,0
primeira,0.029583,0.131,0.0060833
pr,0.026667,0.12733,0.0125
posts,0,0.16667,0
pooch,0,0.1205,0.046167
pode,0,0,0
pix,0,0.3,0.033334
pissed,0,0.10567,0.061
pig,0,0.1445,0.022166
picnic,0,0,0
piano,0,0.29317,0.040166
pets,0.025167,0.1415,0
pessoa,0,0.16667,0
personal,0,0,0
period,0,0.16667,0
pc,0.031667,0.1025,0.0325
passing,0,0,0
partner,0,0,0
parece,0.064667,0.102,0
parade,0,0,0
papi,0,0.075833,0.090833
pap\u00e1,0,0,0
pancake,0,0.11883,0.047834
palm,0,0.16667,0
palace,0.082667,0.084,0
padre,0,0.16667,0
oscar,0.042333,0.12433,0
ora,0.050333,0.24367,0.039334
omggg,0.027167,0.1105,0.029
older,0.02325,0.26492,0.045166
ojos,0,0.28216,0.051167
ohh,0,0.23008,0.10325
obsession,0.0635,0.2095,0.060333
nya,0,0.27033,0.063
niall,0.017333,0.28867,0.0275
ni\u00f1as,0,0,0
newest,0.02725,0.30608,0
necklace,0.020167,0.26916,0.044
nashville,0.0305,0.281,0.021833
namin,0,0,0
mums,0.0625,0.10417,0
mornin,0.0185,0.127,0.021167
monica,0.038333,0.25233,0.042667
mirror,0,0,0
meee,0,0.16667,0
mc,0.015,0.23883,0.0795
maths,0,0.10983,0.056833
math,0,0.09825,0.068417
martin,0,0.219,0.11433
maravilhosa,0,0,0
manos,0,0.138,0.028667
mano,0,0.096165,0.0705
manchester,0,0.11117,0.0555
manager,0.024334,0.122,0.020334
mana,0,0.14741,0.01925
male,0,0.14308,0.023584
maar,0,0.16667,0
m'a,0,0.16667,0
lying,0.057835,0.0895,0.019333
lower,0,0.136,0.030667
lovers,0,0.21533,0.118
lookin,0,0,0
log,0,0.16667,0
lng,0.016667,0.083333,0.066667
lit,0,0.10833,0.058333
leopard,0,0.13217,0.0345
leo,0,0,0
lennon,0.023167,0.078667,0.064833
lay,0.01925,0.1385,0.0089165
korea,0,0.139,0.027667
kicks,0.075,0.2445,0.013834
kak,0,0.12917,0.0375
justice,0,0,0
junto,0,0,0
junior,0,0.16667,0
jours,0,0,0
jeje,0,0,0
jan,0,0.0565,0.11017
jakarta,0,0.16667,0
it'll,0,0,0
ireland,0,0,0
ios,0,0.26333,0.07
interesting,0,0.26817,0.065167
innocent,0.054665,0.0805,0.031667
idiot,0,0,0
homes,0.073,0.26033,0
holi,0,0,0
hoffman,0,0,0
hills,0.011889,0.24936,0.072083
hiding,0.042334,0.10991,0.014334
hice,0,0,0
hes,0.036416,0.2495,0.047417
hearing,0.012833,0.15383,0
headphones,0,0,0
hats,0.021,0.26383,0.048416
hating,0,0,0
hahahahahaha,0,0.1305,0.036166
gw,0,0,0
grew,0,0.16667,0
grave,0.032167,0.1345,0
grandpa,0.098332,0.20716,0.027834
grandes,0,0,0
grandad,0.035167,0.29817,0
gosh,0,0,0
golf,0,0.30033,0.033
goals,0,0.094667,0.072
gm,0.012833,0.088165,0.065665
glossy,0,0,0
gd,0.020084,0.25083,0.062415
galera,0,0,0
g\u00fczel,0,0,0
freshman,0.0385,0.28155,0.013278
freezing,0.014333,0.1155,0.036833
forma,0.049,0.26617,0.018166
forest,0,0.25517,0.078167
focus,0,0,0
festa,0,0.18867,0.14466
fest,0.036166,0.23867,0.0585
fella,0.0355,0.24733,0.0505
feed,0.016084,0.29442,0.02275
favor,0.006125,0.12283,0.037708
fathers,0,0,0
familiar,0,0,0
expect,0,0,0
eto,0,0.13867,0.028
enriches,0,0,0
endless,0,0.07,0.096665
elementary,0,0.16667,0
ein,0,0.16667,0
edit,0.015,0.2555,0.062833
dyed,0.020778,0.21494,0.097611
drowning,0,0,0
dressing,0,0.16667,0
drawer,0.034167,0.18683,0.11233
dope,0.024167,0.10834,0.034167
dnt,0.014547,0.137,0.015095
diseases,0,0,0
diner,0,0.11617,0.0505
despues,0,0,0
dengan,0,0,0
deer,0,0,0
dd,0.04025,0.275,0.018083
danielle,0.022916,0.28958,0.020834
dads,0,0,0
d\u00e1,0,0.15033,0.016334
curly,0,0.10217,0.0645
created,0,0.24183,0.091498
craving,0,0.076833,0.089833
cost,0.012389,0.17017,0.15072
continue,0,0.27233,0.061
contact,0.036833,0.080165,0.049667
confused,0.06,0.0865,0.020167
comigo,0.0155,0.10017,0.051
come\u00e7ar,0.0195,0.1315,0.015667
come\u00e7ando,0.027333,0.306,0
colors,0,0.11284,0.053835
coco,0.044666,0.17517,0.1135
coat,0,0,0
coast,0,0.25646,0.076875
co,0,0,0
cloud,0.01975,0.15491,0.15858
cleaned,0,0.11633,0.050335
ciudad,0,0.11116,0.0555
cinema,0,0.122,0.044666
cherry,0.054915,0.21125,0.067167
cheering,0,0.16667,0
cheeky,0,0.30142,0.031917
cheap,0.047389,0.083056,0.036222
chase,0,0.073665,0.093
character,0,0,0
challenge,0.017,0.11275,0.037
cereal,0.024833,0.29017,0.018333
castle,0,0.082667,0.084
captured,0.03875,0.2445,0.050083
captain,0.039333,0.063,0.064333
calls,0,0.11842,0.04825
buzzing,0,0.10433,0.062335
burning,0,0.136,0.030666
built,0,0.136,0.030666
buck,0.0085,0.11029,0.047875
btw,0,0.13542,0.03125
bs,0,0.16667,0
bringing,0,0.16667,0
brazil,0.030083,0.12175,0.014833
brave,0,0.138,0.028667
brasil,0.015666,0.151,0
bra,0,0.33333,0
bow,0,0.082835,0.083835
blij,0,0,0
blast,0,0,0
birds,0,0.14266,0.024
bersama,0,0,0
bello,0,0,0
bellas,0.061333,0.10533,0
beauties,0.026,0.098835,0.042
beating,0.046416,0.11167,0.0085
beast,0,0.16667,0
batch,0,0.11367,0.053
bat,0,0,0
basketball,0,0.16667,0
balcony,0,0.24008,0.09325
badly,0.049667,0.098165,0.018833
b'day,0.023166,0.078665,0.064835
azul,0,0,0
awwww,0,0.12734,0.039334
auntie,0,0.23069,0.10264
aula,0,0.0995,0.067167
atardecer,0,0.075833,0.090833
assembly,0.046167,0.249,0.038
arizona,0.0073333,0.09775,0.061583
apa,0,0,0
annoying,0.026833,0.276,0.0305
aniversario,0.051833,0.26433,0.017167
amanda,0.025833,0.11883,0.022
aller,0,0.16667,0
alarms,0,0.16667,0
aha,0.012417,0.24583,0.075083
ages,0.0155,0.24383,0.074166
africa,0.024334,0.14233,0
affective,0.079,0.087665,0
advent,0,0.13783,0.028833
acho,0.024333,0.12267,0.019667
a\u00fan,0,0,0
a\u00ed,0.0155,0.26683,0.051
\uff65,0,0.12717,0.0395
\ue407,0.019166,0.1475,0
\ue403,0,0.1585,0.0081665
\ud83d\ude4f,0,0.16667,0
\ud83d\ude2b,0,0,0
\ud83d\udc6d,0,0,0
\ud83d\udc4f,0,0.11234,0.054335
\ud83d\udc4c,0,0.25633,0.077
\u30c4,0,0.11117,0.0555
\u2693,0,0.096333,0.070333
\u261d,0,0.16667,0
\u2588,0,0,0
\u256d,0,0.16667,0
\u2323,0,0,0
\u203c,0,0,0
\u0e41\u0e25,0,0.16667,0
\u0e32\u0e19,0,0.16667,0
\u0e19\u0e40\u0e01,0,0,0
\u0e19\u0e15,0,0,0
\u0915,0,0.1505,0.016167
\u0445\u043e\u0440\u043e\u0448\u043e,0,0.16667,0
\u043d\u0430\u0441\u0442\u0440\u043e\u0435\u043d\u0438\u0435,0,0,0
\u043c\u043e\u044f,0,0,0
\u043c\u043e\u0439,0,0,0
\u043a\u043e\u0433\u0434\u0430,0.036833,0.2965,0
\u0435\u0449\u0435,0.0335,0.28233,0.017333
\u0434\u043e\u043c\u043e\u0439,0,0,0
\u0434\u043e\u0431\u0440\u043e\u0435,0,0.16667,0
\u03c9,0,0,0
\u00fc,0,0.091665,0.075
Sooooo,0,0.16667,0
Soooo,0,0,0
@wef,0,0,0
@special1004,0,0,0
@shayeee__,0,0,0
@pathanasmakhan,0,0,0
@maroon5,0.017167,0.1145,0.035056
@headquarters,0,0,0
@ashton5sos,0,0,0
99,0,0.25333,0.08
8:,0,0.24334,0.090002
555,0,0.16667,0
500,0,0.16667,0
1d,0,0.125,0.041667
18th,0.020333,0.13444,0.011889
13th,0,0.10989,0.05678
#yyc,0,0,1
#yankees,1,0,0
#xbox360,0,0,1
#without,1,0,0
#willmissyou,0,0,0
#whisky,0,0,1
#where,0,0,1
#weddingday,0,0.16667,0
#washington,0,0,1
#walmart,0,0,0
#wallpaper,0,0,1
#walkingdead,1,0,0
#vietnam,0,0,1
#vibes,0,0,0
#veracruz,0,0,1
#venice,0,0.16667,0
#ulzzang,0,0,1
#twinkies,0,0,0
#twilight,0,0,1
#twd,0,0,0
#trick,0,0,1
#trend,0,0.16667,0
#tistheseason,0,0,1
#tiger,0,0,1
#throw,0,0,0
#thissucks,0,0,1
#thirstythursday,0,0,1
#thebeatles,0,0,1
#theater,0,0,1
#thats,0,0,0
#thankgod,0,0.16667,0
#th,0,0,1
#terrier,0,0,1
#tenerife,0,0,1
#taylor,0,0,1
#tape,0,0,1
#tag,0,0.16667,0
#tacobell,0,0,1
#swimmingpool,0,0,0
#sweethome,0,0,1
#summer2012,0,0,1
#statue,0,0.16667,0
#staracademy,0,0,0
#sqn,0,0,0
#southbeach,0,0,0
#soulmates,0,0,1
#sohappy,0,0.16667,0
#sofa,0,0,0
#soexcited,0,0,0
#snickers,0,0,0
#snake,0,0,1
#smirk,0,0,1
#skiing,0,0,0
#silence,0,0,1
#side,0,0.16667,0
#showtime,0,0,1
#sharepict,0,0.16667,0
#sevilla,0,0,1
#seriesfinale,0,0,0
#seoul,0,0,1
#semarang,0,0,1
#selfy,0,0.16667,0
#seeyousoon,0,0,1
#sedih,0,0,1
#sarcasm,1,0,0
#santiago,0,0,0
#sandyhook,0,0,0
#sad\u0131k,0,0,0
#rough,0,0,1
#roommate,0,0.33333,0
#revision,1,0,0
#reggae,0,0,1
#redbull,0,0,1
#reallife,1,0,0
#raybans,0,0,1
#raya,0,0,0
#raw,0,0,0
#ravens,0,0.16667,0
#rasta,0,0,0
#ps4,0,0,0
#productive,0,0,0
#problem,0,0,1
#prince,0,0,0
#prettylittleliars,0,0,0
#praise,0,0,1
#positivethinking,0,0,0
#popcorn,0,0,1
#polkadots,1,0,0
#polaroid,0,0,1
#plant,0,0,0
#pinterest,0,0,0
#picofthenight,0,0,1
#physics,0,0,1
#philosophy,0,0,1
#paul,0,0,1
#parfum,0,0,1
#own,0,0.16667,0
#outdoor,0,0,1
#oneday,0,0,0
#oldman,0,0.16667,0
#olaf,0,0,0
#nuts,0,0,0
#numb,1,0,0
#np,0,0,1
#nowork,0,0,1
#note,0,0,0
#nosmile,0,0,0
#noshame,0,0,0
#nola,0,0,0
#nigeria,1,0,0
#newchapter,0,0,1
#nelsonmandela,0,0,0
#neko,1,0,0
#nashville,1,0,0
#mygirls,0,0.16667,0
#myfriend,0,0.16667,0
#myface,0,0.33333,0
#myboys,0,0,1
#mutluluk,0,0,0
#musician,0,0,1
#musical,0,0,0
#mty,1,0,0
#mr,0,0,0
#move,1,0,0
#mocha,0,0,1
#misery,0,0.16667,0
#minniemouse,0,0,1
#minnie,0,0,1
#military,1,0,0
#miamibeach,0,0,0
#medellin,0,0,0
#mcr,0,0,0
#mcdo,0,0,1
#mattsmith,1,0,0
#matching,0,0,1
#masterpiece,0,0,0
#maldives,0,0,0
#makeupartist,0,0,0
#loveofmylife,0,0.33333,0
#lovehurts,0,0.16667,0
#looks,0,0,1
#lollipop,0,0,1
#listening,0,0,1
#lindas,0,0,1
#liberty,0,0,1
#lesson,0,0,0
#leggo,0,0.16667,0
#leamichele,1,0,0
#leadership,1,0,0
#lawofattraction,0,0,0
#latte,0,0.16667,0
#latenight,0,0,1
#lashes,1,0,0
#lasamo,0,0.16667,0
#kl,1,0,0
#kitkat,0,0,1
#kitchen,0,0,1
#kim,0,0,0
#killed,0,0,1
#kidrauhl,0,0.16667,0
#key,1,0,0
#justdoit,0,0,0
#johnlennon,0,0.16667,0
#jerk,1,0,0
#jack,0,0,1
#ironman,0,0,0
#io,1,0,0
#instapick,0,0,1
#instaphotos,0,0,0
#instabad,0,0,0
#inspiring,0,0,1
#infinite,0,0,1
#independenceday,0,0,1
#image,0,0,1
#ilikeit,0,0,1
#hyper,0,0,1
#hotchocolate,0,0,1
#holi,0,0,0
#hippy,0,0,1
#hike,0,0,0
#hermosa,0,0,1
#hb,0,0,0
#happyme,0,0,0
#happybirthdaytome,0,0,1
#hapiness,0,0,0
#handbag,0,0,0
#half,0,0,1
#hahahaha,0,0,0
#had,0,0.16667,0
#guns,0,0,0
#guapo,0,0,1
#guapa,0,0,1
#grumpy,1,0,0
#groom,0,0,1
#grave,1,0,0
#gothic,1,0,0
#goodnigth,0,0,0
#goodfriends,0,0,1
#giving,0,0,1
#gd,0,0,1
#gays,1,0,0
#fuckit,1,0,0
#friendzone,0,0,0
#foster,0,0,0
#fortunecookie,0,0,1
#formal,0,0,0
#flat,1,0,0
#fishing,0,0,1
#finland,0,0,0
#fierce,0,0,0
#field,0,0.16667,0
#fff,0,0,0
#ferias,0,0,1
#feriado,0,0,1
#feria,0,0,0
#felizcumplea\u00f1os,1,0,0
#felicidade,1,0,0
#feelgood,0,0,1
#fbf,0,0,0
#fashionista,0,0.16667,0
#familyday,0,0,0
#fam\u00edlia,0,0,0
#fa,0,0,1
#f1,0,0,0
#explosion,0,0,1
#explore,0,0,0
#exhausted,1,0,0
#etsy,0,0,1
#elf,0,0,1
#egy,0,0,0
#effects,0,0.33333,0
#edc,0,0,1
#eatclean,0,0.16667,0
#dye,0,0,1
#dutch,1,0,0
#dude,0,0,0
#dublin,0,0,1
#door,0,0.16667,0
#dontleave,0,0.16667,0
#doglover,0,0,0
#doctors,0,0,0
#disappointing,0,0,1
#diamonds,0,0,1
#determined,0,0,0
#destruction,1,0,0
#destiny,0,0,1
#destination,0,0,1
#demilovato,0,0,1
#delish,0,0,1
#deli,0,0,1
#degree,0,0,1
#darling,0,0,1
#daddysgirl,0,0.16667,0
#crochet,0,0,1
#crap,0,0,1
#couples,0,0,0
#cosy,0,0,1
#corona,0,0,1
#cook,0,0,0
#con,0,0,0
#compras,0,0,1
#compleanno,0,0,1
#company,1,0,0
#comfortfood,1,0,0
#comeon,1,0,0
#coldplay,0,0,1
#client,0,0,0
#cine,0,0.16667,0
#cider,0,0,0
#chibi,0,0,1
#cheetah,1,0,0
#catlady,0,0,0
#caribbean,0,0,1
#cardio,0,0,1
#capture,0,0.16667,0
#capetown,0,0,0
#buttrue,0,0,1
#busy,0,0,1
#brownhair,0,0,1
#brony,1,0,0
#bridesmaids,0,0,0
#bracelets,0,0,1
#bouquet,0,0,1
#born,0,0,0
#booze,0,0,1
#booty,0,0,1
#bonheur,0,0,0
#boda,0,0,0
#blondes,0,0,1
#blink182,0,0,0
#blind,0,0.16667,0
#bleh,0,0,0
#blanket,0,0,1
#blackwhite,0,0,0
#blackberry,0,0,0
#bigbrother,0,0.16667,0
#bible,0,0,1
#bh,0,0,1
#bestday,0,0,0
#bee,0.036916,0.09275,0.036916
#because,0,0,1
#beast,0,0.16667,0
#baltimore,0,0,1
#badass,0,0,0
#backtowork,1,0,0
#babysitting,1,0,0
#awww,0,0,1
#audreyhepburn,1,0,0
#audi,0,0,1
#asdfghjkl,0,0,0
#artpop,0,0,0
#aquarium,0,0.16667,0
#app,0,0.16667,0
#alternative,0,0,1
#already,1,0,0
#allah,0,0,0
#alex,0,0.16667,0
#aldo,0,0,1
#afterwork,0,0,1
#adoptdontshop,0,0,0
#actress,0,0,0
#acoustic,0,0,1
#aca,0,0,0
#abstract,0,0,0
#\u0440\u043e\u0441\u0441\u0438\u044f,0,0,1
#\u043d\u043e\u0432\u044b\u0439\u0433\u043e\u0434,0,0.16667,0
#49ers,0,0,0
#31,0,0,1
yuk,0,0,0
yogurt,0,0.13,0.036666
worried,0,0.12567,0.041
wittle,0.023533,0.114,0.029167
wheel,0,0.26333,0.07
western,0.024889,0.13106,0.010722
weed,0,0.11433,0.052333
weak,0.061335,0.0695,0.035833
washed,0,0,0
wanting,0,0.16667,0
waited,0,0,0
voltar,0,0.16667,0
voil\u00e0,0.00525,0.14308,0.01825
visual,0.026916,0.12534,0.014334
vibes,0,0.11833,0.048333
viaje,0,0,0
v\u00ea,0,0.12917,0.0375
upsetting,0.045916,0.095915,0.024834
unos,0,0,0
unexpected,0,0.072,0.094665
und,0,0.16667,0
tsk,0,0.10416,0.0625
treating,0,0,0
treasure,0,0.13467,0.032
tragedy,0.024833,0.085,0.056833
towards,0.022333,0.0865,0.057835
touching,0,0,0
tooth,0,0,0
tongue,0.048889,0.11778,0
toby,0,0.1235,0.043166
tirar,0,0,0
thottery,0,0,0
thin,0,0,0
theory,0,0,0
theme,0,0.0905,0.076165
thee,0,0.16667,0
texting,0,0,0
tech,0.021583,0.25492,0.056835
taught,0,0.16667,0
tasty,0.027834,0.3055,0
tardes,0,0,0
tanti,0,0.16667,0
tail,0,0.16667,0
t'aime,0,0.11317,0.0535
sz,0,0.1195,0.047167
sydney,0,0.077335,0.089335
sweets,0.010667,0.083167,0.072833
sweetheart,0,0,0
swag,0,0.10533,0.061333
survive,0,0.12892,0.03775
surrounded,0,0.16667,0
stressful,0.0225,0.14417,0
stories,0,0,0
stomach,0.025833,0.25133,0.056167
stoked,0,0.16667,0
stays,0.1,0.21517,0.018166
states,0,0,0
statement,0,0.16667,0
staring,0,0.20717,0.12617
sounds,0,0,0
sorria,0,0,0
soooooo,0,0,0
sont,0,0.16667,0
sons,0.02175,0.24783,0.06375
sonreir,0,0,0
someday,0,0.13733,0.029333
soir,0,0,0
snuggle,0,0.293,0.040334
snapped,0,0,0
smith,0,0.094665,0.072
skating,0,0.034167,0.1325
siya,0,0,0
sista,0.0255,0.14117,0
sissy,0,0.12383,0.042833
silver,0.015834,0.28567,0.031667
sigue,0,0.14033,0.026333
signs,0.026833,0.13983,0
shut,0.075833,0.2155,0.042
showed,0,0.1065,0.060167
should've,0,0,0
shirts,0,0.16667,0
sh,0.0094165,0.135,0.02225
seniors,0.030278,0.12328,0.013111
sends,0,0,0
sendiri,0,0.26466,0.068667
semangat,0,0.29583,0.0375
sees,0,0,0
seek,0,0,0
salt,0,0,0
salon,0,0.16667,0
sair,0,0.049167,0.1175
s\u00f3lo,0,0.16667,0
ryan,0.034333,0.10875,0.023583
russia,0,0.149,0.017667
runs,0.064833,0.20833,0.06
roommate,0,0.16667,0
