0,neg,neu,pos,
#likethis,0,1,0,
#liketeam,0,1,0,
#likeme,0,1,0,
#lifelessons,0,1,0,
#lifegoeson,0,1,0,
#liampayne,0,1,0,
#liam,0,1,0,
#lemon,0,1,0,
#leg,0,1,0,
#leeds,0,1,0,
#leaf,0,1,0,
#laught,0,1,0,
#lastweek,0,1,0,
#kazan,0,1,0,
#jw,0,0,1,
#justsaying,0,1,0,
#justkidding,0,1,0,
#juiceplus,0,1,0,
#jueves,0,1,0,
#jeep,0,1,0,
#java,0,1,0,
#jam,0,1,0,
#jade,0,1,0,
#itunes,0,1,0,
#ios7,0,1,0,
#ios,0,1,0,
#internationaldayofhappiness,0,1,0,
#international,0,1,0,
#instatime,0,1,0,
#instaquotes,0,1,0,
#instapeople,0,1,0,
#instagreat,0,1,0,
#instabeauty,0,1,0,
#insanity,1,0,0,
#infancia,0,1,0,
#indian,0,1,0,
#ignored,1,0,0,
#igersdaily,0,1,0,
#idgaf,0,1,0,
#icedcoffee,0,1,0,
#hungover,0,1,0,
#hump,0,1,0,
#hps,0,1,0,
#hoy,0,1,0,
#houston,0,1,0,
#housemusic,0,1,0,
#hottie,0,1,0,
#holland,0,1,0,
#holidayseason,0,1,0,
#ho,0,1,0,
#hm,0,1,0,
#happytimes,0,1,0,
#happymothersday,0,1,0,
#happylife,0,1,0,
#happy\u3061\u3087\u3081\u3069\u3045\u308bday,0,1,0,
#happinessday,0,1,0,
#hamster,0,1,0,
#gymnastics,0,1,0,
#gun,1,0,0,
#gucci,0,1,0,
#growup,0,1,0,
#greetings,0,0,1,
#graphicdesign,0,1,0,
#graphic,0,1,0,
#grace,0,0,1,
#goodmemories,0,1,0,
#gonnamissit,0,1,0,
#gonnamisshim,0,1,0,
#gonnamissher,0,1,0,
#gn,0,0,1,
#glutenfree,0,1,0,
#girlsnightout,0,1,0,
#georgia,0,1,0,
#genius,0,1,0,
#gang,0,1,0,
#gamer,0,1,0,
#galaxy,0,1,0,
#gafas,0,1,0,
#fut,0,1,0,
#furry,0,1,0,
#fringe,0,1,0,
#fries,0,1,0,
#freeday,0,1,0,
#freckles,0,1,0,
#fourthofjuly,0,1,0,
#foods,0,1,0,
#follower,0,1,0,
#flying,0,1,0,
#firenze,0,1,0,
#finn,0,1,0,
#fingers,0,1,0,
#filipino,0,1,0,
#fifa,0,1,0,
#fest,0,1,0,
#ferrari,0,1,0,
#feo,0,1,0,
#felicit\u00e0,0,1,0,
#fantastic,0,0,1,
#fancydress,0,1,0,
#facetime,0,1,0,
#f\u00e9rias,0,1,0,
#extensions,0,1,0,
#expensive,0,1,0,
#everywhere,0,1,0,
#everytime,0,1,0,
#espa\u00f1a,0,1,0,
#episode,0,1,0,
#epicfail,0,1,0,
#enemies,1,0,0,
#emote,0,1,0,
#electronic,0,1,0,
#edmonton,0,1,0,
#dolphins,0,1,0,
#diving,0,0,1,
#divers\u00e3o,0,1,0,
#disneymovie,0,1,0,
#despedida,0,1,0,
#david,0,1,0,
#danbo,0,1,0,
#cyprus,0,1,0,
#cutting,1,0,0,
#cracked,0,1,0,
#cr,0,1,0,
#cow,0,1,0,
#cory,0,1,0,
#copenhagen,0,1,0,
#confuse,1,0,0,
#complete,0,1,0,
#compassion,0,0,1,
#comehome,0,1,0,
#collar,0,1,0,
#classroom,0,1,0,
#churras,0,1,0,
#christmaseve,0,1,0,
#christ,0,1,0,
#chips,0,1,0,
#cheerleading,0,0,1,
#changes,0,1,0,
#champion,0,0,1,
#cereal,0,1,0,
#center,0,1,0,
#celebrities,0,1,0,
#ccs,0,1,0,
#cardiff,0,1,0,
#cancersucks,0,1,0,
#camo,0,1,0,
#cakes,0,1,0,
#cabin,0,1,0,
#buzzing,0,1,0,
#bullying,1,0,0,
#bully,1,0,0,
#bristol,0,1,0,
#bringbackourgirls,0,1,0,
#bracelet,0,1,0,
#br,0,1,0,
#boxer,0,1,0,
#boutique,0,1,0,
#bonnie,0,1,0,
#bonfire,0,1,0,
#bogor,0,1,0,
#bmw,0,1,0,
#blur,0,1,0,
#blessing,0,0,1,
#blacknwhite,0,1,0,
#birthdays,0,1,0,
#birthay,0,1,0,
#bigboy,0,1,0,
#beliebers,0,1,0,
#beats,0,1,0,
#beat,0,1,0,
#bc,0,1,0,
#bbc,0,1,0,
#balance,0,1,0,
#balada,0,1,0,
#bakery,0,1,0,
#bake,0,1,0,
#backyard,0,1,0,
#azul,0,1,0,
#award,0,0,1,
#austin,0,1,0,
#auschwitz,0,1,0,
#auguri,0,1,0,
#asswednesday,0,1,0,
#anxiety,1,0,0,
#anna,0,1,0,
#amigo,0,1,0,
#ago,0,1,0,
#adoro,0,1,0,
#action,0,1,0,
#3d,0,1,0,
#30,0,1,0,
#29,0,1,0,
#2010,0,1,0,
#2009,0,1,0,
~>,0,1,0,
za,0,1,0,
yun,0,1,0,
yolo,0,0,1,
wrist,0,1,0,
worries,1,0,0,
worn,1,0,0,
wore,0,1,0,
wise,0,0,1,
wiff,0,1,0,
wherever,0,1,0,
wheels,0,1,0,
wen,0,1,0,
wayne,0,1,0,
washing,0,1,0,
wah,0,1,0,
vos,0,1,0,
vodka,0,1,0,
vivir,0,1,0,
vitamin,0,0,1,
vintage,0,1,0,
victim,1,0,0,
verde,0,1,0,
venezuela,0,1,0,
velvet,0,1,0,
vaya,0,1,0,
var,0,1,0,
vacances,0,1,0,
untuk,0,1,0,
universal,0,1,0,
unity,0,1,0,
union,0,1,0,
ung,0,1,0,
ultimate,0,1,0,
ughh,0,1,0,
tym,0,1,0,
twilight,0,1,0,
tryna,0,1,0,
trio,0,1,0,
treated,0,1,0,
trabalho,0,1,0,
trabajando,0,1,0,
toute,0,1,0,
tot,0,1,0,
tornadoes,0,1,0,
ton,0,1,0,
tokyo,0,1,0,
toe,0,1,0,
todays,0,1,0,
toca,0,1,0,
toast,0,1,0,
tix,0,1,0,
tipo,0,1,0,
timing,0,1,0,
tiger,0,1,0,
tie,0,1,0,
thumb,0,1,0,
tht,0,1,0,
they'd,0,1,0,
tgk,0,1,0,
tests,0,1,0,
terrace,0,1,0,
terakhir,0,1,0,
temps,0,1,0,
tee,0,1,0,
teaching,0,1,0,
tbt,0,1,0,
tayo,0,1,0,
target,0,1,0,
tar,0,1,0,
tamb\u00e9m,0,1,0,
tall,0,1,0,
talks,0,1,0,
takin,0,1,0,
tak,0,1,0,
sweat,0,1,0,
sunrise,0,1,0,
suitcase,0,1,0,
suit,0,1,0,
sue\u00f1o,0,1,0,
subway,0,1,0,
stunning,0,0,1,
stuffed,0,1,0,
studios,0,1,0,
strength,0,0,1,
stray,0,1,0,
strange,1,0,0,
stolen,1,0,0,
stayed,0,1,0,
starr,0,1,0,
stare,0,1,0,
spongebob,0,1,0,
spirits,0,1,0,
spicy,0,1,0,
speech,0,1,0,
spanish,0,1,0,
souvenir,0,1,0,
source,0,1,0,
sour,0,1,0,
sorrows,1,0,0,
sorrindo,0,1,0,
sonic,0,1,0,
som,0,1,0,
soir\u00e9e,0,1,0,
soft,0,1,0,
sobrang,0,1,0,
sneak,0,1,0,
snap,0,1,0,
smiley,0,0,1,
smell,0,1,0,
slim,0,1,0,
skiing,0,1,0,
situation,0,1,0,
silent,0,1,0,
silence,0,1,0,
siendo,0,1,0,
sides,0,1,0,
siblings,0,1,0,
shelf,0,1,0,
sentimiento,0,1,0,
seni,0,1,0,
sen,0,1,0,
seconds,0,1,0,
sean,0,1,0,
scratch,0,1,0,
scrap,0,1,0,
salir,0,1,0,
saga,0,1,0,
s\u00ed,0,1,0,
s\u00e9rie,0,1,0,
s\u00e5,0,1,0,
rumah,0,1,0,
ruby,0,1,0,
row,0,1,0,
rooms,0,1,0,
rooftop,0,1,0,
roof,0,1,0,
rome,0,1,0,
romantic,0,0,1,
rolls,0,1,0,
rocks,0,1,0,
ridiculous,1,0,0,
repostapp,0,1,0,
replacement,0,1,0,
replace,0,1,0,
repeat,0,1,0,
removed,0,1,0,
reminding,0,1,0,
remind,0,1,0,
reina,0,1,0,
recording,0,1,0,
recognize,0,1,0,
recent,0,1,0,
realise,0,1,0,
reach,0,0,1,
rare,0,1,0,
raise,0,1,0,
qui\u00e9n,0,1,0,
putain,0,1,0,
ps,0,1,0,
protein,0,1,0,
promoting,0,0,1,
professional,0,1,0,
prince,0,1,0,
practicing,0,1,0,
posso,0,1,0,
positivity,0,0,1,
porte,0,1,0,
pon,0,1,0,
polo,0,1,0,
political,0,1,0,
polar,0,1,0,
plays,0,0,1,
playlist,0,1,0,
planned,0,1,0,
pitch,0,1,0,
piso,0,1,0,
pin,0,1,0,
piazza,0,1,0,
phones,0,1,0,
phil,0,1,0,
persona,0,1,0,
peaceful,0,0,1,
payat,0,1,0,
patient,0,1,0,
patch,0,1,0,
parties,0,0,1,
partido,0,1,0,
parkjungsu,0,1,0,
pandora,0,1,0,
panama,0,1,0,
palabras,0,1,0,
onde,0,1,0,
ohhh,0,1,0,
odio,0,1,0,
nyo,0,1,0,
nugget,0,1,0,
nuestra,0,1,0,
notre,0,1,0,
nostalgia,0,1,0,
nombre,0,1,0,
no\u00ebl,0,1,0,
nila,0,1,0,
nih,0,1,0,
nightmare,0,1,0,
niet,0,1,0,
newspaper,0,1,0,
network,0,1,0,
netflix,0,1,0,
negative,1,0,0,
nc,0,1,0,
nation,0,1,0,
nasty,1,0,0,
naar,0,1,0,
n\u00famero,0,1,0,
n\u00f3s,0,1,0,
n\u00e9,0,1,0,
mv,0,1,0,
muslims,0,1,0,
muslim,0,1,0,
murdered,1,0,0,
mundial,0,1,0,
mourning,1,0,0,
mondays,0,1,0,
mn,0,1,0,
mitch,0,1,0,
mismo,0,1,0,
miren,0,1,0,
mint,0,1,0,
mi\u00e9rcoles,0,1,0,
messages,0,1,0,
mereka,0,1,0,
menu,0,1,0,
mental,0,1,0,
mel,0,1,0,
meeeee,0,1,0,
material,0,1,0,
marina,0,1,0,
mam\u00e1,0,1,0,
makin,0,1,0,
madrugada,0,1,0,
macbook,0,1,0,
m\u00eame,0,1,0,
luke,0,1,0,
lui,0,1,0,
lucker,0,1,0,
loses,1,0,0,
loom,1,0,0,
lool,0,1,0,
lions,0,1,0,
liking,0,0,1,
license,0,1,0,
liberty,0,0,1,
lego,0,1,0,
legal,0,0,1,
leaf,0,1,0,
laura,0,1,0,
laughed,0,0,1,
largo,0,1,0,
lakers,0,1,0,
kung,0,1,0,
kucing,0,1,0,
klo,0,1,0,
kittens,0,1,0,
kingdom,0,1,0,
kim,0,1,0,
killer,1,0,0,
kiddo,0,1,0,
kid-inspired,0,1,0,
kevin,0,1,0,
kesayangan,0,1,0,
kenya,0,1,0,
kapan,0,1,0,
kamu,0,1,0,
juste,0,1,0,
juntos,0,1,0,
jumping,0,1,0,
juga,0,1,0,
jueves,0,1,0,
juego,0,1,0,
joys,0,0,1,
jon,0,1,0,
jerry,0,1,0,
jeff,0,1,0,
jeep,0,1,0,
jail,0,1,0,
jacob,0,1,0,
jackie,0,1,0,
iv,0,1,0,
itself,0,1,0,
ist,0,1,0,
issues,0,1,0,
isla,0,1,0,
instantly,0,1,0,
insane,1,0,0,
inna,0,1,0,
ink,0,1,0,
info,0,1,0,
indian,0,1,0,
inches,0,1,0,
impressed,0,0,1,
immediately,0,1,0,
ignoring,1,0,0,
idc,0,1,0,
id,0,1,0,
ich,0,1,0,
hyung,0,1,0,
hyatt,0,1,0,
hunt,0,1,0,
humor,0,0,1,
humanity,0,1,0,
huhu,0,1,0,
however,0,1,0,
hooray,0,0,1,
homies,0,1,0,
hoho,0,1,0,
hits,0,1,0,
highway,0,1,0,
higher,0,1,0,
hep,0,1,0,
henry,0,1,0,
held,0,1,0,
heck,0,1,0,
he'll,0,1,0,
haus,0,1,0,
harvard,0,1,0,
hairs,0,1,0,
hacen,0,1,0,
gusto,0,1,0,
grove,0,1,0,
greece,0,1,0,
grades,0,1,0,
goo,0,1,0,
glory,0,0,1,
global,0,1,0,
girly,0,1,0,
ginger,0,1,0,
gig,0,1,0,
gi\u00e0,0,1,0,
gf,0,1,0,
germany,0,1,0,
genuinely,0,1,0,
garbage,0,1,0,
gaga,0,1,0,
fur,0,1,0,
funniest,0,0,1,
frm,0,1,0,
fries,0,1,0,
freezer,0,1,0,
freakin,0,1,0,
frankie,0,1,0,
fr\u00edo,0,1,0,
fr,0,1,0,
fox,0,1,0,
fortune,0,1,0,
forgive,0,0,1,
force,0,1,0,
follower,0,1,0,
fluffy,0,1,0,
flights,0,1,0,
flew,0,1,0,
fits,0,1,0,
finn,0,1,0,
filming,0,1,0,
fifa,0,1,0,
ficar,0,1,0,
fc,0,1,0,
favorites,0,0,1,
favorited,0,0,1,
fault,1,0,0,
fant\u00e1stica,0,1,0,
facetime,0,1,0,
extra\u00f1ar,0,1,0,
experienced,0,1,0,
expensive,0,1,0,
excellent,0,0,1,
evil,1,0,0,
europe,0,1,0,
esperar,0,1,0,
esas,0,1,0,
equals,0,1,0,
envie,0,1,0,
emma,0,1,0,
elle,0,1,0,
effort,0,1,0,
edited,0,1,0,
dvd,0,1,0,
duty,0,1,0,
dust,0,1,0,
dun,0,1,0,
droppin,0,1,0,
driver,0,1,0,
drama,0,1,0,
downloaded,0,1,0,
doubt,1,0,0,
dorm,0,1,0,
doll,0,1,0,
doc,0,1,0,
diving,0,0,1,
diva,0,1,0,
disease,0,1,0,
dirt,1,0,0,
dip,0,1,0,
dijo,0,1,0,
difficult,1,0,0,
dh,0,1,0,
development,0,1,0,
desse,0,1,0,
designed,0,1,0,
democracy,0,1,0,
demi,0,1,0,
delayed,1,0,0,
dei,0,1,0,
deh,0,1,0,
dedicated,0,0,1,
daylight,0,1,0,
dari,0,1,0,
danke,0,1,0,
dami,0,1,0,
daddy's,0,1,0,
d-393,0,1,0,
customers,0,1,0,
cure,0,1,0,
cuma,0,1,0,
cuanto,0,1,0,
crushed,1,0,0,
cruise,0,1,0,
cries,1,0,0,
crian\u00e7a,0,1,0,
create,0,0,1,
cracked,0,1,0,
cr,0,1,0,
cours,0,1,0,
county,0,1,0,
cotton,0,1,0,
cope,0,1,0,
conversations,0,1,0,
convention,0,1,0,
continua,0,1,0,
consists,0,1,0,
consist,0,1,0,
considered,0,1,0,
conmigo,0,1,0,
comfortable,0,0,1,
combo,0,1,0,
columbus,0,1,0,
colores,0,1,0,
cola,0,1,0,
closest,0,1,0,
click,0,1,0,
cine,0,1,0,
chi,0,1,0,
chemistry,0,1,0,
chef-crafted,0,1,0,
charlie,0,1,0,
charles,0,1,0,
channel,0,1,0,
champagne,0,0,1,
chain,0,1,0,
certain,0,0,1,
ceremony,0,1,0,
century,0,1,0,
cents,0,1,0,
cenita,0,1,0,
causes,0,1,0,
cart,0,1,0,
carlos,0,1,0,
cape,0,1,0,
camping,0,1,0,
campaign,0,1,0,
cambia,0,1,0,
cabello,0,1,0,
butterfly,0,1,0,
bunch,0,1,0,
bum,0,1,0,
bukit,0,1,0,
buddha,0,1,0,
brush,0,1,0,
bruh,0,1,0,
brighton,0,1,0,
bref,0,1,0,
breathe,0,1,0,
boyfriends,0,1,0,
bottles,0,1,0,
booked,0,1,0,
bones,0,1,0,
bobo,0,1,0,
boating,0,1,0,
blurry,1,0,0,
blowing,0,1,0,
bliss,0,0,1,
bid,0,1,0,
bgt,0,1,0,
beste,0,1,0,
berlin,0,1,0,
became,0,1,0,
batangas,0,1,0,
base,0,1,0,
bars,0,1,0,
barney,0,1,0,
bangs,0,1,0,
bands,0,1,0,
bahagia,0,1,0,
baguio,0,1,0,
badge,0,1,0,
backyard,0,1,0,
aye,0,1,0,
ayah,0,1,0,
awareness,0,1,0,
awake,0,1,0,
avis,0,1,0,
avenue,0,1,0,
autumn,0,1,0,
auto,0,1,0,
auguri,0,1,0,
aug,0,1,0,
attractive,0,0,1,
attitude,0,1,0,
attempts,0,1,0,
assignment,0,1,0,
arts,0,1,0,
article,0,1,0,
arena,0,1,0,
araw,0,1,0,
anybody,0,1,0,
antonio,0,1,0,
anoche,0,1,0,
anna,0,1,0,
anime,0,1,0,
amoo,0,1,0,
ami,0,1,0,
amanh\u00e3,0,1,0,
allergic,1,0,0,
alla,0,1,0,
all\u00e1,0,1,0,
alicia,0,1,0,
alcohol,0,1,0,
ahhhhh,0,1,0,
ahahaha,0,1,0,
aged,0,1,0,
afford,0,1,0,
advance,0,1,0,
adios,0,1,0,
addition,0,1,0,
absolute,0,1,0,
aan,0,1,0,
\uffe3,0,1,0,
\uff89,0,1,0,
\uff3e,0,1,0,
\uff1b,0,1,0,
\ue405,0,1,0,
\ue32e,0,1,0,
\ue32a,0,1,0,
\ue058,0,1,0,
\ue023,0,1,0,
\ue011,0,1,0,
\ud83d\ude2a,0,1,0,
\ud83d\ude25,0,1,0,
\ud83d\ude12,0,1,0,
\ud83d\ude06,0,1,0,
\ud83d\udc85,0,1,0,
\ud83d\udc6b,0,1,0,
\ud83c\udf8a,0,1,0,
\uc65c,0,1,0,
\uc0dd\uc77c\ucd95\ud558\ud569\ub2c8\ub2e4,0,1,0,
\u3042\u308a\u304c\u3068\u3046,0,1,0,
\u2740,0,1,0,
\u26a1,0,1,0,
\u266c,0,1,0,
\u266b,0,1,0,
\u2611,0,1,0,
\u256f,0,1,0,
\u251b,0,1,0,
\u22ef,0,1,0,
\u221e,0,1,0,
\u0e46,0,1,0,
\u0e43\u0e0a,0,1,0,
\u0e40\u0e21,0,1,0,
\u0e40\u0e1e,0,1,0,
\u0e32\u0e01,0,1,0,
\u0e19\u0e2d,0,1,0,
\u0e19\u0e17,0,1,0,
\u0e07\u0e27,0,1,0,
\u0e07\u0e21,0,1,0,
\u0e04\u0e23,0,1,0,
\u0e01\u0e1c,0,1,0,
\u0947,0,1,0,
\u092a,0,1,0,
\u0639\u064a\u062f,0,1,0,
\u0627\u0644\u064a\u0648\u0645,0,1,0,
\u044d\u0442\u0443,0,1,0,
\u0443\u0442\u0440\u0430,0,1,0,
\u0442\u043e,0,1,0,
\u0441\u0447\u0430\u0441\u0442\u044c\u0435,0,1,0,
\u0441\u0430\u043c\u044b\u0439,0,1,0,
\u043e\u0442,0,1,0,
\u043e\u0441\u0435\u043d\u044c,0,1,0,
\u043e,0,1,0,
\u043d\u043e\u0447\u044c,0,1,0,
\u043d\u043e,0,1,0,
\u043d\u0430\u043a\u043e\u043d\u0435\u0446-\u0442\u043e,0,1,0,
\u0437\u0434\u0435\u0441\u044c,0,1,0,
\u0435\u0441\u0442\u044c,0,1,0,
\u0433\u043e\u0434,0,1,0,
\u00e7ok,0,1,0,
\u00e4r,0,1,0,
\u00b8,0,1,0,
Noooooo,0,1,0,
Nooo,0,1,0,
@ygindonesia,0,1,0,
@showavadaily,0,1,0,
@revolutionfoods,0,1,0,
@realpaulwalker,0,1,0,
@paulocoelho,0,1,0,
@mario_falcone,0,1,0,
@iambeckyg,0,1,0,
@emwatson,0,1,0,
@codysimpson,0,1,0,
@bernardokath,0,1,0,
@arsenal,0,1,0,
@arianagrande,0,1,0,
@andywendt,0,1,0,
>>>>,0,1,0,
Err:510,1,0,0,
:\,1,0,0,
:@,1,0,0,
8th,0,1,0,
88,0,1,0,
55,0,1,0,
48,0,1,0,
3d,0,1,0,
365,0,1,0,
35,0,1,0,
32,0,1,0,
30th,0,1,0,
2ne1,0,1,0,
29,0,1,0,
2010,0,1,0,
2009,0,1,0,
2006,0,1,0,
200,0,1,0,
150,0,1,0,
101,0,1,0,
..............,0,1,0,
. ...,0,1,0,
. ..,0,1,0,
(':,0,0,1,
#zimmerman,0,1,0,
#zaynmalik,0,1,0,
#zayn,0,1,0,
#year11,0,1,0,
#yaz,0,1,0,
#xmastree,0,1,0,
#wwe,0,1,0,
#wreck,1,0,0,
#worthit,0,1,0,
#workouts,0,1,0,
#workinghard,0,1,0,
#won,0,0,1,
#wintertime,0,1,0,
#wink,0,1,0,
#whoop,0,1,0,
#whiskey,0,1,0,
#webcam,0,1,0,
#wavy,0,1,0,
#wash,0,1,0,
#vote,0,1,0,
#voice,0,1,0,
#vneck,0,1,0,
#violin,0,1,0,
#vinyl,0,1,0,
#victory,0,1,0,
#vegetarian,0,1,0,
#vegetables,0,1,0,
#usb,0,1,0,
#unicorn,0,1,0,
#underwater,0,1,0,
#uganda,0,1,0,
#twfanmily,0,1,0,
#twerk,0,1,0,
#tvshow,0,1,0,
#tuscany,0,1,0,
#turquoise,0,1,0,
#tru,0,1,0,
#trouble,1,0,0,
#travels,0,1,0,
#trainers,0,1,0,
#trabalho,0,1,0,
#touching,0,1,0,
#torta,0,1,0,
#torino,0,1,0,
#tooyoung,0,1,0,
#tomato,0,1,0,
#toilet,0,1,0,
#toby,0,1,0,
#tipsy,0,1,0,
#tie,0,1,0,
#thug,0,1,0,
#thor,0,1,0,
#thisislife,0,1,0,
#thing,0,1,0,
#they,0,1,0,
#thelastofus,0,1,0,
#than,0,1,0,
#tfl,0,1,0,
#texts,0,1,0,
#teatime,0,1,0,
#teachers,0,1,0,
#te,0,1,0,
#tagstagram,0,1,0,
#tags4like,0,1,0,
#sweettooth,0,1,0,
#supper,0,1,0,
#superjunior,0,1,0,
#summerisover,0,1,0,
#suitcase,0,1,0,
#sue\u00f1o,0,1,0,
#suckstosuck,0,1,0,
#stunning,0,0,1,
#stuck,1,0,0,
#stressfree,0,1,0,
#stranger,0,1,0,
#stpatricksday,0,1,0,
#stoned,0,1,0,
#stencilart,0,1,0,
#state,0,1,0,
#stadium,0,1,0,
#square,0,1,0,
#spooky,0,1,0,
#spider,0,1,0,
#spicy,0,1,0,
#sparkle,0,0,1,
#spaniel,0,1,0,
#soulmate,0,0,1,
#sorpresa,0,1,0,
#sole,0,1,0,
#softball,0,1,0,
#soft,0,1,0,
#soda,0,1,0,
#sobbing,1,0,0,
#sob,1,0,0,
#snuggles,0,1,0,
#snug,0,1,0,
#snsd,0,1,0,
#snowy,0,1,0,
#slim,0,1,0,
#sleepless,0,1,0,
#skint,0,1,0,
#simba,0,1,0,
#si,0,1,0,
#showcase,0,1,0,
#shore,0,1,0,
#shocking,1,0,0,
#shinee,0,1,0,
#sheep,0,1,0,
#shape,0,1,0,
#september11,0,1,0,
#sephora,0,1,0,
#selfpic,0,1,0,
#sdv,0,1,0,
#screenshot,0,1,0,
#scream,1,0,0,
#scott,0,1,0,
#scooter,0,1,0,
#schnauzer,0,1,0,
#scenegirl,0,1,0,
#scar,0,1,0,
#santamonica,0,1,0,
#sadpanda,0,1,0,
#rva,0,1,0,
#runner,0,1,0,
#rude,1,0,0,
#rottie,0,1,0,
#rosa,0,1,0,
#rocks,0,1,0,
#robin,0,1,0,
#reward,0,0,1,
#revenge,1,0,0,
#retweeet,0,1,0,
#restday,0,1,0,
#republic,0,1,0,
#religion,0,1,0,
#regrets,1,0,0,
#refreshing,0,1,0,
#redwine,0,1,0,
#realize,0,1,0,
#rd,0,1,0,
#rawr,0,1,0,
#rare,0,1,0,
#rape,1,0,0,
#raiders,0,1,0,
#question,0,1,0,
#queens,0,1,0,
#pursuit,0,1,0,
#puppyeyes,0,1,0,
#pumpkins,0,1,0,
#promo,0,1,0,
#prize,0,0,1,
#princesa,0,1,0,
#primas,0,1,0,
#presente,0,1,0,
#pou,0,1,0,
#potterhead,0,1,0,
#posers,0,1,0,
#porsche,0,1,0,
#poppunk,0,1,0,
#poorbaby,0,1,0,
#poodle,0,1,0,
#polkadot,0,1,0,
#plugs,0,1,0,
#playadelcarmen,0,1,0,
#plants,0,1,0,
#pity,1,0,0,
#pissedoff,0,1,0,
#pirate,0,1,0,
#pinky,0,1,0,
#picsart,0,1,0,
#picnic,0,1,0,
#photoadayapril,0,1,0,
#philipseymourhoffman,0,1,0,
#ph,0,1,0,
#peterpan,0,1,0,
#penang,0,1,0,
#pelo,0,1,0,
#pearl,0,1,0,
#payday,0,1,0,
#pattaya,0,1,0,
#paseo,0,1,0,
#partners,0,1,0,
#parade,0,1,0,
#pantai,0,1,0,
#pancakes,0,1,0,
#palms,0,1,0,
#packed,0,1,0,
#overit,0,1,0,
#outing,0,1,0,
#otherhalf,0,1,0,
#oth,0,1,0,
#oreos,0,1,0,
#ootn,0,1,0,
#ole,0,1,0,
#oldtimes,0,1,0,
#oldpic,0,1,0,
#oldphoto,0,1,0,
#ojos,0,1,0,
#oil,0,1,0,
#officemate,0,1,0,
#notfunny,0,1,0,
#nostress,0,1,0,
#nosleep,0,1,0,
#noone,0,1,0,
#nojustice,0,1,0,
#noise,0,1,0,
#nobody,0,1,0,
#nite,0,1,0,
#nissan,0,1,0,
#nirvana,0,1,0,
#nick,0,1,0,
#newyear2014,0,1,0,
#newhaircut,0,1,0,
#newera,0,1,0,
#newcastle,0,1,0,
#newborn,0,1,0,
#neversaynever,0,1,0,
#neverforgotten,0,1,0,
#neveragain,0,1,0,
#nevada,0,1,0,
#netherlands,0,1,0,
#nerdy,1,0,0,
#needhelp,0,1,0,
#needalife,0,1,0,
#naughty,0,1,0,
#naturaleza,0,1,0,
#namaste,0,1,0,
#myview,0,1,0,
#myroom,0,1,0,
#myman,0,1,0,
#myhome,0,1,0,
#myfavorite,0,1,0,
#mychemicalromance,0,1,0,
#mwi,0,1,0,
#mutlu,0,1,0,
#musica,0,1,0,
#muscles,0,1,0,
#munich,0,1,0,
#movingday,0,1,0,
#motorcycle,0,1,0,
#moto,0,1,0,
#month,0,1,0,
#momentos,0,1,0,
#mo,0,1,0,
#mj,0,1,0,
#miracle,0,0,1,
#midnightmemories,0,1,0,
#miam,0,1,0,
#merica,0,1,0,
#mellow,0,1,0,
#meencanta,0,1,0,
#mealkits,0,1,0,
#mc,0,1,0,
#maui,0,1,0,
#match,0,1,0,
#mascara,0,1,0,
#maryjane,0,1,0,
#martes,0,1,0,
#marrakech,0,1,0,
#mario,0,1,0,
#marina,0,1,0,
#marcjacobs,0,1,0,
#mancrushmonday,0,1,0,
#mal,0,1,0,
#maine,0,1,0,
#magickingdom,0,1,0,
#magical,0,1,0,
#madonna,0,1,0,
#madiba,0,1,0,
#lunchbox,0,1,0,
#luna,0,1,0,
#loyalty,0,0,1,
#lowest,1,0,0,
#lovingit,0,1,0,
#loveya,0,1,0,
#lovestory,0,1,0,
#loveless,0,1,0,
#loveithere,0,1,0,
#lovedit,0,1,0,
#loveday,0,1,0,
#louistomlinson,0,1,0,
#losamo,0,1,0,
#lonley,0,1,0,
#lola,0,1,0,
#lockout,0,1,0,
#lobster,0,1,0,
#littlemonster,0,1,0,
#littlegirl,0,1,0,
#literature,0,1,0,
#lisbon,0,1,0,
#linecamera,0,1,0,
#lindos,0,1,0,
#lettinggo,0,1,0,
#legal,0,0,1,
#led,0,1,0,
#lean,0,1,0,
#latino,0,1,0,
#lastgame,0,1,0,
#koala,0,1,0,
#knife,0,1,0,
#kinder,0,0,1,
#kikme,0,1,0,
#keyif,0,1,0,
#keepsmiling,0,1,0,
#kathrynbernardoonasapshower,0,1,0,
#k\u00f6pek,0,1,0,
#jordans,0,1,0,
#jls,0,1,0,
#jj_forum,0,1,0,
#jesuischarlie,0,1,0,
#jersey,0,1,0,
#jail,0,1,0,
#ja,0,1,0,
#itsover,0,1,0,
#istagram,0,1,0,
#irony,1,0,0,
#iphoto,0,1,0,
#instasummer,0,1,0,
#instasplash,0,1,0,
#instapad,0,1,0,
#instanice,0,1,0,
#instangood,0,1,0,
#instagran,0,1,0,
#instagra,0,1,0,
#instagod,0,1,0,
#instaface,0,1,0,
#instacrazy,0,1,0,
#instaart,0,1,0,
#insomnia,0,1,0,
#inside,0,1,0,
#insane,1,0,0,
#innocent,0,0,1,
#important,0,0,1,
#imisshim,0,1,0,
#imagine,0,1,0,
#ilovemyjob,0,1,0,
#illustrator,0,1,0,
#ignorance,1,0,0,
#if,0,1,0,
#idiots,0,1,0,
#idc,0,1,0,
#id,0,1,0,
